,n,E,dE,error,n_iters,cnot_count,u1_count,cnot_depth,u1_depth,element,element_qubits,var_parameters
80,80,-75.02328421481991,4.591691293853728e-07,7.01325981822265e-06,189,7686.0,5590,1548,888,"d_f_exc_[3, 4]_[10, 13]","[[3, 4], [10, 13]]",0.004111975076940329
81,81,-75.02328481075159,5.959316808912263e-07,6.417328137331424e-06,212,7734.0,5662,1548,912,"d_f_exc_[2, 3]_[12, 13]","[[2, 3], [12, 13]]",-0.011533261322237493
82,82,-75.02328529112913,4.803775368600327e-07,5.936950600471391e-06,169,7814.0,5734,1552,936,"d_f_exc_[3, 6]_[12, 13]","[[3, 6], [12, 13]]",-0.0021653012093335077
83,83,-75.02328531688822,2.5759092636690184e-08,5.911191507834701e-06,89,7958.0,5806,1584,960,"d_f_exc_[0, 7]_[12, 13]","[[0, 7], [12, 13]]",-0.0006324628539655575
84,84,-75.02328533232337,1.5435148270626087e-08,5.895756359564075e-06,53,8102.0,5878,1616,984,"d_f_exc_[0, 5]_[10, 13]","[[0, 5], [10, 13]]",0.0009942599373710464
85,85,-75.02328542579089,9.34675199459889e-08,5.802288839618086e-06,165,8246.0,5950,1648,1008,"d_f_exc_[3, 5]_[7, 13]","[[3, 5], [7, 13]]",0.03839618391095043
86,86,-75.02328661834937,1.1925584857408467e-06,4.609730353877239e-06,249,8390.0,6022,1680,1032,"d_f_exc_[3, 4]_[6, 13]","[[3, 4], [6, 13]]",-0.0531564417013527
87,87,-75.02328852258239,1.9042330166030297e-06,2.7054973372742097e-06,253,8502.0,6094,1712,1056,"d_f_exc_[4, 7]_[10, 13]","[[4, 7], [10, 13]]",-0.01599590724160494
88,88,-75.02328928535648,7.62774092777363e-07,1.9427232444968467e-06,182,8614.0,6166,1744,1080,"d_f_exc_[2, 7]_[12, 13]","[[2, 7], [12, 13]]",0.01876302265028734
89,89,-75.02328929397363,8.61714966049476e-09,1.934106094836352e-06,70,8694.0,6238,1760,1080,"d_f_exc_[1, 4]_[11, 12]","[[1, 4], [11, 12]]",-9.984906469290563e-05
90,90,-75.02328939120423,9.723059690713853e-08,1.8368754979292135e-06,163,8714.0,6256,1760,1080,s_f_exc_2_10,"[[2], [10]]",0.00011506907548914357
91,91,-75.02328940132702,1.0122789717570413e-08,1.826752708211643e-06,78,8890.0,6328,1792,1104,"d_f_exc_[1, 2]_[4, 13]","[[1, 2], [4, 13]]",0.0003166308821961972
92,92,-75.02328940856293,7.235911425595987e-09,1.819516796786047e-06,47,9098.0,6400,1824,1128,"d_f_exc_[0, 13]_[11, 12]","[[0, 13], [11, 12]]",-0.00018747265861478136
93,93,-75.02328941139324,2.830304879353207e-09,1.8166864919066938e-06,55,9306.0,6472,1856,1152,"d_f_exc_[0, 11]_[12, 13]","[[0, 11], [12, 13]]",-0.0004783107175084174
94,94,-75.02328987574758,4.6435434342129156e-07,1.3523321484854023e-06,215,9450.0,6544,1880,1152,"d_f_exc_[2, 4]_[6, 12]","[[2, 4], [6, 12]]",0.017663322212167192
95,95,-75.02328999183342,1.1608584316036286e-07,1.2362463053250394e-06,191,9594.0,6616,1904,1176,"d_f_exc_[4, 13]_[8, 9]","[[4, 13], [8, 9]]",-0.005078528043529199
96,96,-75.02329000594683,1.4113410884419864e-08,1.2221328944406196e-06,106,9608.0,6626,1904,1176,s_f_exc_7_11,"[[7], [11]]",-0.0001531283401076951
97,97,-75.0232900167111,1.0764267699414631e-08,1.211368626741205e-06,165,9720.0,6698,1904,1176,"d_f_exc_[1, 3]_[7, 11]","[[1, 3], [7, 11]]",-0.00012486695816885766
98,98,-75.02329001878712,2.076021132779715e-09,1.2092926056084252e-06,66,9896.0,6770,1936,1200,"d_f_exc_[1, 5]_[7, 13]","[[1, 5], [7, 13]]",3.906236063472085e-05
99,99,-75.02329002071237,1.925243964251422e-09,1.2073673616441738e-06,43,10072.0,6842,1968,1224,"d_f_exc_[1, 4]_[6, 13]","[[1, 4], [6, 13]]",0.0005400440349480546
100,100,-75.02329002231487,1.6025012428144692e-09,1.2057648604013593e-06,53,10120.0,6914,2000,1248,"d_f_exc_[1, 2]_[12, 13]","[[1, 2], [12, 13]]",0.0005311272233432279
101,101,-75.02329019107822,1.687633499614094e-07,1.03700151043995e-06,114,10200.0,6986,2016,1248,"d_f_exc_[2, 12]_[4, 10]","[[2, 12], [4, 10]]",-0.03045867501615162
102,102,-75.02329019275389,1.6756729337430443e-09,1.0353258375062069e-06,45,10280.0,7058,2016,1248,"d_f_exc_[0, 1]_[7, 10]","[[0, 1], [7, 10]]",-0.00018231515645823065
103,103,-75.02329052340708,3.306531937141699e-07,7.04672643792037e-07,348,10392.0,7130,2032,1248,"d_f_exc_[5, 12]_[6, 7]","[[5, 12], [6, 7]]",0.17475711601007318
104,104,-75.02329052750962,4.1025316477316665e-09,7.005701121443053e-07,71,10504.0,7202,2036,1248,"d_f_exc_[0, 2]_[6, 10]","[[0, 2], [6, 10]]",-0.0001924075775468781
105,105,-75.02329052945068,1.9410606455494417e-09,6.986290514987559e-07,62,10680.0,7274,2068,1272,"d_f_exc_[1, 6]_[4, 13]","[[1, 6], [4, 13]]",8.455041232872974e-05
106,106,-75.02329053602143,6.570758159796242e-09,6.920582933389596e-07,60,10856.0,7346,2100,1272,"d_f_exc_[0, 2]_[4, 12]","[[0, 2], [4, 12]]",6.15433927084474e-05
107,107,-75.02329062125037,8.52289332442524e-08,6.068293600947072e-07,253,10904.0,7418,2112,1296,"d_f_exc_[6, 7]_[12, 13]","[[6, 7], [12, 13]]",-0.06067121782299377
108,108,-75.02329085788638,2.366360121186517e-07,3.701933479760555e-07,293,10952.0,7490,2112,1296,"d_f_exc_[4, 5]_[8, 9]","[[4, 5], [8, 9]]",0.05454195319873132
109,109,-75.02329086223261,4.346233595242666e-09,3.6584711438081285e-07,82,11064.0,7562,2132,1296,"d_f_exc_[0, 1]_[6, 11]","[[0, 1], [6, 11]]",0.00018694144539977518
110,110,-75.02329089578168,3.354907107677718e-08,3.3229804330403567e-07,203,11144.0,7634,2164,1296,"d_f_exc_[3, 6]_[10, 11]","[[3, 6], [10, 11]]",-0.019578416193216656
111,111,-75.02329093522381,3.9442127786060155e-08,2.928559155179755e-07,231,11288.0,7706,2196,1320,"d_f_exc_[3, 10]_[12, 13]","[[3, 10], [12, 13]]",0.002181937474917995
112,112,-75.02329093810813,2.88432033812569e-09,2.8997159517984983e-07,92,11432.0,7778,2228,1344,"d_f_exc_[0, 5]_[10, 13]","[[0, 5], [10, 13]]",5.935369959664726e-05
113,113,-75.02329096506703,2.6958900889439974e-08,2.6301269429040985e-07,287,11576.0,7850,2260,1344,"d_f_exc_[1, 4]_[7, 12]","[[1, 4], [7, 12]]",4.0625433881838814e-05
114,114,-75.0232910138023,4.8735259383647644e-08,2.142774349067622e-07,254,11688.0,7922,2292,1368,"d_f_exc_[2, 5]_[10, 13]","[[2, 5], [10, 13]]",0.017915731617453415
115,115,-75.02329108328375,6.94814588086956e-08,1.447959760980666e-07,238,11736.0,7994,2308,1368,"d_f_exc_[7, 10]_[8, 9]","[[7, 10], [8, 9]]",0.006151352352173806
116,116,-75.0232911218284,3.854464125652157e-08,1.0625133484154503e-07,150,11848.0,8066,2340,1368,"d_f_exc_[5, 12]_[8, 9]","[[5, 12], [8, 9]]",-0.0008012070183768755
117,117,-75.02329117764388,5.581549089583859e-08,5.043584394570644e-08,255,11896.0,8138,2340,1368,"d_f_exc_[2, 3]_[4, 5]","[[2, 3], [4, 5]]",0.0199348939287583
118,118,-75.02329118069264,3.0487541380352923e-09,4.7387089807671146e-08,80,11976.0,8210,2340,1392,"d_f_exc_[3, 5]_[11, 13]","[[3, 5], [11, 13]]",-0.0001687182016847017
119,119,-75.02329118198004,1.2874039612142951e-09,4.609968584645685e-08,79,12152.0,8282,2372,1416,"d_f_exc_[1, 7]_[5, 13]","[[1, 7], [5, 13]]",0.00066820925043807
120,120,-75.02329118382593,1.8458905515217339e-09,4.4253795294935117e-08,92,12264.0,8354,2404,1416,"d_f_exc_[1, 6]_[10, 11]","[[1, 6], [10, 11]]",-0.00016427490758058852
121,121,-75.0232911842609,4.3496584112290293e-10,4.3818829453812214e-08,61,12440.0,8426,2436,1416,"d_f_exc_[0, 5]_[7, 12]","[[0, 5], [7, 12]]",7.422190920956054e-05
122,122,-75.02329118565662,1.3957190958535648e-09,4.242311035795865e-08,87,12488.0,8498,2436,1416,"d_f_exc_[0, 1]_[4, 5]","[[0, 1], [4, 5]]",-0.00022444399330457654
123,123,-75.02329118713203,1.4754135690964176e-09,4.094769678886223e-08,112,12664.0,8570,2468,1416,"d_f_exc_[0, 3]_[5, 12]","[[0, 3], [5, 12]]",0.0008839743443289028
124,124,-75.02329118813532,1.0032863428932615e-09,3.994441044596897e-08,79,12776.0,8642,2500,1416,"d_f_exc_[0, 12]_[4, 10]","[[0, 12], [4, 10]]",-0.0003542904303237584
125,125,-75.0232911926423,4.506986783781031e-09,3.543742366218794e-08,130,12792.0,8660,2500,1416,s_f_exc_0_6,"[[0], [6]]",1.6840300398082963e-06
126,126,-75.02329119358141,9.391101229994092e-10,3.449831353918853e-08,78,12872.0,8732,2500,1416,"d_f_exc_[0, 3]_[4, 5]","[[0, 3], [4, 5]]",0.000206503140870025
127,127,-75.0232911944989,9.174812021228718e-10,3.358083233706566e-08,91,12920.0,8804,2532,1416,"d_f_exc_[4, 5]_[10, 11]","[[4, 5], [10, 11]]",-0.0024852290337814558
128,128,-75.02329119527847,7.795790679665515e-10,3.2801253269099107e-08,80,12968.0,8876,2532,1416,"d_f_exc_[5, 6]_[11, 12]","[[5, 6], [11, 12]]",0.0012045408029139923
129,129,-75.02329121585859,2.0580117165991396e-08,1.222113610310771e-08,142,13112.0,8948,2564,1416,"d_f_exc_[2, 3]_[5, 12]","[[2, 3], [5, 12]]",-0.02158404288559342
130,130,-75.02329121664714,7.88546117291844e-10,1.1432589985815866e-08,84,13224.0,9020,2564,1440,"d_f_exc_[1, 5]_[11, 13]","[[1, 5], [11, 13]]",0.0001389309965137941
131,131,-75.02329121684127,1.9413448626437457e-10,1.1238455499551492e-08,73,13368.0,9092,2596,1440,"d_f_exc_[0, 1]_[5, 12]","[[0, 1], [5, 12]]",-6.571186831673257e-05
132,132,-75.02329121731508,4.7380410705955e-10,1.0764651392491942e-08,71,13576.0,9164,2628,1464,"d_f_exc_[0, 5]_[6, 13]","[[0, 5], [6, 13]]",0.0007099911171748553
